"","Track_ID","_TargetID","_Day","_Trial","_Arena","Probe","Sexo","tratamiento","strategy","name","confidence","1","2","3","4","5","6","7","8","9","path.length","mean.velocity","sd.velocity","total.time","latency.to.goal","goal.crossings","old.goal.crossings","coverage","mean.d.centroid","mean.d.goal","mean.d.old.goal","mean.d.origin","sd.d.centroid","sd.d.goal","sd.d.old.goal","sd.d.origin","centroid.goal.displacement","centroid.old.goal.displacement","mean.initial.heading.error","initial.trajectory.error","initial.reversal.error","turning","turning.absolute","efficiency","roaming.entropy","time.in.zone.pool","time.in.zone.wall","time.in.zone.far.wall","time.in.zone.annulus","time.in.zone.goal","time.in.zone.old.goal","time.in.zone.n.quadrant","time.in.zone.e.quadrant","time.in.zone.s.quadrant","time.in.zone.w.quadrant"
"fluoxetina_grupo1_46","fluoxetina_grupo1_46","1-1","2","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",1,"thigmotaxis",0.606,0.606,0.142,0.142,0.088,0.014,0.006,0.002,0,0,1262.14944892126,20.4019673019583,10.2735346307176,59.50002,NA,0,0,0.892727931193993,42.5864553976147,43.8954857766826,NA,45.5169204265044,15.1538947349931,23.8144200232737,NA,13.3429022897718,21.1350051601074,NA,NA,NA,NA,-0.000293181400843527,0.234180292299958,NA,0.861668041586005,56.542750929368,31.3382899628253,8.14126394052045,7.47211895910781,0,0,10.5947955390335,5.24163568773234,25.7620817843866,14.9442379182156
"fluoxetina_grupo1_47","fluoxetina_grupo1_47","1-1","2","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.45,0.046,0.038,0.008,0.03,0.004,0.34,0.45,0.084,0,79.2767924819598,11.7308115790043,8.38185493458691,6.78798,7.08,1,0,0.0021215921766312,12.7306772607229,37.7328663950019,NA,51.8911312166319,7.84981523689964,14.6017306424933,NA,8.96760921286835,37.728558227617,NA,59.5875608082649,35.8384193680525,NA,0,0.367238289125565,11.1111111111111,0.529284488693437,45.7142857142857,30.4761904761905,5.71428571428571,9.52380952380952,1.9047619047619,0,0,0,18.0952380952381,27.6190476190476
"fluoxetina_grupo1_48","fluoxetina_grupo1_48","2-1","2","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",1,"thigmotaxis",0.582,0.582,0.166,0.112,0.12,0.01,0.008,0,0,0,1205.79462665246,20.3250816947428,10.4534353951512,59.412,NA,0,0,0.737070243213929,40.4137168059481,59.8920257079911,NA,44.1693005251195,15.9802070961997,24.2098708377993,NA,13.733731949898,47.8413741165074,NA,52.3872180565367,90.7934525612943,NA,-0.00811911204682207,0.610260121857676,13.0434782608696,0.854058118783118,58.8950276243094,30.6077348066298,9.2817679558011,7.95580110497237,0,0,28.1767955801105,4.53038674033149,11.7127071823204,14.475138121547
"fluoxetina_grupo1_49","fluoxetina_grupo1_49","2-1","2","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.35,0.018,0.068,0.062,0.23,0.264,0.35,0.006,0,0,327.343387646584,20.9293765693974,8.32004993978426,15.69198,16.092,1,0,0.480534943988063,40.7511557317414,52.4757882105337,NA,41.5007540793959,10.6701390001178,25.7341519596724,NA,9.30149055523961,40.3520736426599,NA,106.721033499105,75.7764480825012,NA,-0.00692719562383699,0.398949033774514,0,0.753746606173366,60,15.8333333333333,17.0833333333333,21.25,0.416666666666667,0,25,5.83333333333333,15,14.1666666666667
"fluoxetina_grupo1_50","fluoxetina_grupo1_50","2-1","2","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",3,"random path",0.488,0.042,0.076,0.488,0.352,0.028,0.008,0,0,0,1227.71698666885,20.7543599056824,8.01996656071979,59.2518,59.892,1,0,0.348999915152313,37.187019808523,47.3091037243812,NA,37.1061335970852,13.1199033758723,25.2933393708565,NA,13.506283644628,36.4085541189648,NA,88.9835434471192,58.9881497251778,NA,0.00583939154942341,0.396384762341337,8.33333333333333,0.884027581600871,60,16.4444444444444,13.7777777777778,11.3333333333333,0.111111111111111,0,18.3333333333333,10.4444444444444,18.5555555555556,12.6666666666667
"fluoxetina_grupo1_51","fluoxetina_grupo1_51","2-1","2","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.538,0.038,0.012,0.008,0.038,0.002,0.252,0.538,0.112,0,80.6321144330576,15.2655328517384,7.0232297230265,5.31,5.5098,1,0,0.0304313616979703,9.6669526356085,22.5127423160977,NA,49.7256602213536,5.37004905927337,10.24336939472,NA,7.09002526978203,22.4669724994015,NA,27.3752685513087,23.0727546686563,NA,-0.0427663230921868,0.396249228818282,38.0952380952381,0.546345557826083,56.3265306122449,30.6122448979592,19.5918367346939,6.12244897959184,3.6734693877551,0,0,0,56.3265306122449,0
"fluoxetina_grupo1_52","fluoxetina_grupo1_52","3-1","2","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",1,"thigmotaxis",0.494,0.494,0.05,0.28,0.164,0.004,0.006,0.002,0,0,1355.79831682838,22.8030098321065,10.7340096121893,59.502,NA,0,0,0.862732673102192,43.3346162102213,60.482385645391,NA,45.0198605602029,14.6841721625895,21.370590963075,NA,13.1614774957143,45.0197474753236,NA,42.6251791121662,54.7749934188951,NA,0.0058037518976098,0.422520951594231,11.1111111111111,0.878648043151918,59.7790055248619,32.9281767955801,7.62430939226519,8.50828729281768,0,0,20.2209944751381,14.3646408839779,8.39779005524862,16.7955801104972
"fluoxetina_grupo1_53","fluoxetina_grupo1_53","3-1","2","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.39,0.032,0.262,0.224,0.39,0.022,0.064,0,0,0,872.268628229884,18.3041177150216,8.45767216740537,47.88798,NA,0,0,0.107136964296966,34.5833568741916,39.4182104542738,NA,37.9510162172949,15.4355309089476,19.4405364694113,NA,14.189084213042,22.2634984772625,NA,139.447067487887,43.4071987117344,NA,0.00316072127791094,0.492369502737688,0,0.831475200836469,60,17.7116704805492,11.8077803203661,12.6315789473684,0,0,3.15789473684211,16.8878718535469,24.0274599542334,15.9267734553776
"fluoxetina_grupo1_54","fluoxetina_grupo1_54","3-1","2","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.368,0.02,0.284,0.062,0.368,0.004,0.256,0,0,0,799.044009195259,15.652042367478,8.91422686845984,46.788,47.178,1,0,0.0236231570963117,31.2188237278779,30.0198473085436,NA,39.4201514726174,15.1883702727283,21.7962615470295,NA,12.3836720568808,13.004999858707,NA,NA,NA,NA,0.00368077125517475,0.43910459490348,NA,0.789161141085752,60,16.3895486935867,17.6722090261283,11.5439429928741,0.142517814726841,0,11.1163895486936,10.2612826603325,38.6223277909739,0
"fluoxetina_grupo1_55","fluoxetina_grupo1_55","3-1","2","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.412,0.006,0.08,0.006,0.102,0.004,0.412,0.382,0.006,0,161.753390462968,15.5058918606617,7.74863465573265,10.40802,NA,0,0,0.0217812964799809,16.9709404710973,20.0321688302862,NA,35.6145502465072,11.0727625039866,8.9598750298097,NA,12.4706958275901,7.9429152962322,NA,22.7737753235516,7.2480400109271,NA,0.0193519812350847,0.770092269749395,25,0.644666941980214,58.75,9.375,16.25,10.625,0,0,0,8.125,50.625,0
"fluoxetina_grupo1_56","fluoxetina_grupo1_56","4-1","2","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",3,"random path",0.576,0.084,0.062,0.576,0.182,0.084,0.01,0,0,0,1309.86261525929,22.0737179755535,10.022376495882,59.56998,NA,0,0,1.06273948497667,41.8896920508164,50.6649869877039,NA,42.0803133407853,12.0257038820903,23.2860863965511,NA,11.7762808543074,34.8413868355644,NA,21.1200039390825,39.6426260482325,NA,0.00137065415527877,0.437755535074359,44.4444444444444,0.88318756917928,60,23.7569060773481,12.8176795580111,14.1436464088398,0,0,12.1546961325967,20.5524861878453,15.2486187845304,12.0441988950276
"fluoxetina_grupo1_57","fluoxetina_grupo1_57","4-1","2","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.648,0.002,0.052,0,0.118,0.03,0.648,0.15,0,0,274.478686548702,21.0508576437505,8.68652529173655,13.06998,13.308,1,0,0.00960916457648231,21.9180038351814,21.9027906936977,NA,39.0725087092399,8.73294601021817,8.98864435510744,NA,10.7092116101346,1.87914963850062,NA,73.7679051705855,37.6594525716984,NA,0.0147294402946133,0.58365891308078,0,0.708703066133112,59,12.5,10,25,1.5,0,0,7,43,9
"fluoxetina_grupo1_58","fluoxetina_grupo1_58","4-1","2","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.688,0.002,0.062,0.004,0.148,0.026,0.688,0.068,0,0,369.023186145727,23.2422419418539,8.50327108637763,15.918,NA,0,0,0.192876422743184,27.5334185893551,30.6730023336666,NA,34.3680107460671,11.9259969254092,19.3269795603179,NA,9.95347567710677,20.7148663405824,NA,18.3956628929042,16.6944841190137,NA,0.0272256891281419,0.376887437409179,64,0.751705113157243,60,5.75342465753425,13.972602739726,16.4383561643836,0,0,3.6986301369863,19.3150684931507,28.3561643835616,8.63013698630137
"fluoxetina_grupo1_59","fluoxetina_grupo1_59","4-1","2","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",8,"direct path",0.47,0.002,0,0,0.014,0,0.084,0.43,0.47,0,32.4868852738765,17.4191161583362,10.9658108092127,1.86,2.1702,1,0,0.00907328851983828,10.2158471874874,20.3153966458606,NA,51.2387226499525,4.28781437046795,11.1100786257196,NA,8.79801179954038,20.8654659618733,NA,31.5516681219886,4.79800000000001,NA,-0.098174770424681,0.310857589350348,35.2941176470588,0.442856579905202,46.6666666666667,23.3333333333333,13.3333333333333,10,6.66666666666667,0,0,0,46.6666666666667,0
"fluoxetina_grupo1_60","fluoxetina_grupo1_60","1-2","2","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",1,"thigmotaxis",0.714,0.714,0.078,0.15,0.032,0.024,0.002,0,0,0,1411.27783185511,23.7076815364413,10.3868988266538,59.592,NA,0,0,1.98898536597864,47.4365684064118,61.8204134903744,NA,49.4711102616318,12.5161255684118,22.0159511588837,NA,8.86415347949103,43.6137594158744,NA,114.19767049223,85.8127532712941,NA,0.00146776243487184,0.417024613681702,8.10810810810811,0.869795861776258,59.6685082872928,41.3259668508287,8.50828729281768,6.96132596685083,0,0,20.6629834254144,18.5635359116022,10.6077348066298,9.83425414364641
"fluoxetina_grupo1_61","fluoxetina_grupo1_61","1-2","2","2","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",3,"random path",0.346,0.184,0.142,0.346,0.206,0.088,0.034,0,0,0,884.711829754707,22.6172119038879,10.45029546458,39.2802,39.162,1,0,0.312586819572929,42.6108349576821,45.2055053019116,NA,44.0805942982695,12.9973918376386,24.1735331395093,NA,12.1052715518965,25.2935333186044,NA,77.9049327782578,30.5331358363336,NA,0.000682713339128206,0.279015113852977,6.89655172413793,0.848135381557309,60,28.9887640449438,12.8089887640449,9.43820224719101,1.34831460674157,0,9.43820224719101,15.5056179775281,21.9101123595506,13.1460674157303
"fluoxetina_grupo1_62","fluoxetina_grupo1_62","1-2","2","3","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.442,0,0.044,0.006,0.076,0.012,0.408,0.442,0.012,0,152.668775017088,24.9109977579465,25.7849729207677,5.61,NA,0,0,0.00118495436186454,16.5616805524743,20.811841265394,NA,41.4396293143092,7.97570440793368,12.2757949437248,NA,7.28637102044564,16.2371207639756,NA,48.017369872912,30.859844264027,NA,-0.0927496725955465,1.02933224447195,0,0.567078900580144,60,6.31578947368421,26.8421052631579,26.8421052631579,0,0,0,15.7894736842105,44.2105263157895,0
"fluoxetina_grupo1_63","fluoxetina_grupo1_63","1-2","2","4","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.552,0.07,0.046,0.036,0.118,0.038,0.552,0.134,0.004,0,281.587383134283,19.8131634005032,10.5085522736603,14.19,14.508,1,0,0.263787092082707,38.8183457214954,38.8578141792308,NA,44.7144827041162,13.4809356902708,18.0503472048137,NA,14.2829332311609,11.9507025831613,NA,47.7028095002235,43.5080461983758,NA,-0.0209143867063686,0.481411844567689,17.3913043478261,0.711588676097385,54.4615384615385,24.4615384615385,14.7692307692308,6.92307692307692,0.923076923076923,0,1.84615384615385,18.4615384615385,19.8461538461538,14.3076923076923
"fluoxetina_grupo1_64","fluoxetina_grupo1_64","2-2","2","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.59,0,0.002,0,0.026,0.006,0.59,0.372,0.002,0,136.20949993094,21.745842736069,9.39146484489641,6.552,6.852,1,0,0.0996647399625113,29.6630895169403,43.2322716931752,NA,38.5543441272248,10.3649678492172,24.6372460509798,NA,5.88016567178766,39.0341567997317,NA,62.0802457048341,49.0940793171641,NA,0.0121670160543473,0.577893852768535,15.3846153846154,0.635615270305351,60,3.27272727272727,24,26.1818181818182,2.18181818181818,0,18.5454545454545,0,19.6363636363636,21.8181818181818
"fluoxetina_grupo1_65","fluoxetina_grupo1_65","2-2","2","2","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.486,0.002,0.04,0.002,0.064,0.012,0.322,0.486,0.07,0,75.7763602782813,24.5329534600955,8.72218080982586,3.0798,NA,0,0,0.051947470962989,16.6275209937297,25.1058613383118,NA,27.0658488914294,7.44687337623386,10.8458901100542,NA,11.6738207147492,20.8066256360516,NA,48.4963559708629,23.78503739749,NA,0.0580727245684872,0.465081515775374,0,0.575009773565345,60,4.13793103448276,6.20689655172414,10.3448275862069,0,0,0,22.7586206896552,37.2413793103448,0
"fluoxetina_grupo1_66","fluoxetina_grupo1_66","2-2","2","3","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",3,"random path",0.474,0.258,0.08,0.474,0.148,0.02,0.016,0,0,0,1510.87413578227,24.2577335804231,11.4692977008163,59.478,NA,0,0,0.915733647722994,41.0121859715685,49.0546930724877,NA,41.3310109848183,14.9282544540597,23.8696870273119,NA,14.2237985479224,32.6507499800233,NA,49.0949067845822,32.0895192858977,NA,0.000393631070517123,0.534872177980128,0,0.875931468890303,59.5488721804511,25.1503759398496,9.02255639097744,10.9398496240601,0,0,9.47368421052632,15.9022556390977,17.7067669172932,16.4661654135338
"fluoxetina_grupo1_67","fluoxetina_grupo1_67","2-2","2","4","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.648,0.004,0.076,0.004,0.188,0.016,0.648,0.064,0,0,327.579075233796,20.0451883431516,7.9378869746068,16.32798,16.728,1,0,0.125280186959237,25.1776912755816,27.7543202583935,NA,31.6083315074421,11.5440019713369,12.5970332491695,NA,15.9102211770698,12.6004982570257,NA,16.8835876571088,20.0372633860016,NA,0.00749897960309563,0.378009645466791,46.6666666666667,0.741607911898034,60,10,12.4,9.6,0.4,0,7.6,9.6,39.6,3.2
"fluoxetina_grupo1_68","fluoxetina_grupo1_68","3-2","2","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.436,0.028,0.132,0.016,0.27,0.024,0.436,0.084,0,0,198.1800696365,21.7932004908644,11.1568742181733,9.11802,NA,0,0,0.165159824504376,32.719189403913,62.8506277861029,NA,39.2547592582566,12.3236142235217,19.8439856044785,NA,12.8415831675575,56.0730696848672,NA,38.0295109749253,63.5122640440411,NA,0.0279392519680064,0.580226334905369,30,0.680792500156954,60,20.7142857142857,7.14285714285714,15.7142857142857,0,0,23.5714285714286,25,5,6.42857142857143
"fluoxetina_grupo1_69","fluoxetina_grupo1_69","3-2","2","2","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.624,0.012,0.02,0.008,0.044,0,0.288,0.624,0.004,0,148.713407930246,25.0353887016932,10.8674169492928,5.92998,6.33,1,0,0.0914942686103751,31.8680674179441,31.1752465731468,NA,40.9211828266995,15.5640432747372,20.1719360428609,NA,14.4669758873448,12.01964140634,NA,22.5903772306631,13.9082969482248,NA,0.00717202114362221,0.852582299547236,56.5217391304348,0.644111714594449,55.6363636363636,18.5454545454545,12,7.63636363636364,1.09090909090909,0,0,19.6363636363636,36,0
"fluoxetina_grupo1_70","fluoxetina_grupo1_70","3-2","2","3","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",1,"thigmotaxis",0.444,0.444,0.166,0.194,0.128,0.034,0.026,0.004,0,0,1126.09842315127,20.9551645338942,10.9221951721469,51.32802,51.738,1,0,0.849693715642736,40.7044819656018,42.8973715532662,NA,43.6605029329214,16.9476068802544,24.0325529032404,NA,14.8672233653279,21.6704108296382,NA,50.8271473998295,33.8967007834096,NA,0.00747416007021066,0.509567376190187,0,0.851188871852344,57.5054704595186,29.2778993435449,5.77680525164114,9.32166301969366,0.131291028446389,0,11.2910284463895,8.14004376367615,26.2582056892779,11.8161925601751
"fluoxetina_grupo1_71","fluoxetina_grupo1_71","3-2","2","4","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.52,0.036,0.012,0.012,0.048,0.004,0.268,0.52,0.1,0,77.8074928090436,15.2739919777167,8.9471090601317,5.10978,5.37,1,0,0.000680879889519635,12.1443359903946,29.8864278411555,NA,49.9709315829796,6.50874491825291,12.5164030367852,NA,7.38321257288127,29.5730589170947,NA,44.9325502737674,36.2760086558596,NA,1.22362254073994e-18,0.406967530874269,10.3448275862069,0.54670276704398,53.6170212765957,25.531914893617,24.2553191489362,3.82978723404255,2.5531914893617,0,0,0,42.1276595744681,11.4893617021277
"fluoxetina_grupo1_72","fluoxetina_grupo1_72","4-2","2","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",1,"thigmotaxis",0.366,0.366,0.076,0.358,0.178,0.016,0.004,0,0,0,1413.03596162093,23.7180200864594,10.3992092376118,59.53002,NA,0,0,1.32793698896015,38.7874878962627,57.2964823389067,NA,41.9479797694624,16.703523553426,21.0984025003457,NA,15.0992961218341,44.1710741564415,NA,26.122212688258,35.7898863926668,NA,-0.00159549556931642,0.428359178894145,32.1428571428571,0.887897015342641,59.3370165745856,25.0828729281768,10.6077348066298,9.39226519337016,0,0,19.6685082872928,9.39226519337016,7.95580110497237,22.3204419889503
"fluoxetina_grupo1_73","fluoxetina_grupo1_73","4-2","2","2","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",3,"random path",0.296,0.278,0.24,0.296,0.118,0.032,0.032,0,0,0,1154.63926363915,21.2462635896371,11.287495070765,53.53002,53.94,1,0,0.381933064573614,40.2327184337534,44.2999761250484,NA,42.6952322247827,16.3363572682175,24.5486795761456,NA,14.074242701445,25.9871626336463,NA,28.8454271454294,38.841640182155,NA,-0.00231112929694939,0.441874181773026,25,0.859561127573005,58.5093167701863,24.9689440993789,10.9316770186335,9.93788819875776,0.124223602484472,0,12.0496894409938,8.69565217391304,25.5900621118012,12.1739130434783
"fluoxetina_grupo1_74","fluoxetina_grupo1_74","4-2","2","3","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",4,"scanning",0.434,0.034,0.244,0.17,0.434,0.018,0.098,0,0,0,1013.42809016286,19.2140968377222,8.45704811587809,52.87998,53.37,1,0,0.391106791631742,33.5853550031716,35.8303064049751,NA,39.6832791552457,15.2105190841132,19.1221598454661,NA,12.958660789515,16.948433419971,NA,NA,NA,NA,0.00560917248584667,0.483296165628742,NA,0.840287324224708,59.7402597402597,19.2207792207792,10.2597402597403,14.2857142857143,0.12987012987013,0,5.06493506493506,10.9090909090909,28.961038961039,14.8051948051948
"fluoxetina_grupo1_75","fluoxetina_grupo1_75","4-2","2","4","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",1,"thigmotaxis",0.382,0.382,0.232,0.046,0.222,0.014,0.09,0.01,0,0,663.538635599693,16.6663776078081,7.82799782685984,39.85998,NA,0,0,0.125152312465441,27.6956531628869,33.7521615301627,NA,47.7243673344452,14.5590566822252,15.1994539945567,NA,9.12335604586167,19.8219528909746,NA,21.9594596792201,32.8306199149514,NA,0.00563703277221189,0.409553222027043,33.3333333333333,0.772212033368362,58.0165289256198,32.2314049586777,14.2148760330579,7.43801652892562,0,0,0,4.13223140495868,32.5619834710744,21.3223140495868
"fluoxetina_grupo1_76","fluoxetina_grupo1_76","1a","3","1","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",4,"scanning",0.568,0.002,0.102,0.008,0.568,0.016,0.3,0.004,0,0,493.259022339627,23.7984661521895,9.02813633705748,20.84802,21.258,1,0,0.180430884374367,29.8270931267515,33.1573523002809,NA,33.6522238109099,10.5645905278237,18.345567294549,NA,12.1842744648785,20.7805723802893,NA,25.0767552515261,18.1678894756656,NA,-0.00128565754407876,0.583329586051472,31.5789473684211,0.781597275666542,60,7.53926701570681,14.1361256544503,15.7068062827225,0.31413612565445,0,8.79581151832461,14.1361256544503,28.586387434555,8.48167539267016
"fluoxetina_grupo1_77","fluoxetina_grupo1_77","1a","3","2","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",6,"directed search",0.64,0.002,0.028,0.002,0.164,0.01,0.64,0.154,0,0,200.918940255486,25.8936405621254,9.07753508803962,7.84002,8.22,1,0,0.0824027768488919,27.4735120198674,42.3870888905955,NA,33.2854661422413,11.0571805147423,17.0225692884793,NA,13.5907521559859,34.7990739958564,NA,135.476438947253,69.386451472892,NA,0.00981370320412892,0.476422384201601,0,0.667931859306083,60,10.7462686567164,7.16417910447761,22.3880597014925,0.895522388059702,0,17.0149253731343,0,12.5373134328358,30.4477611940299
"fluoxetina_grupo1_78","fluoxetina_grupo1_78","1a","3","3","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",8,"direct path",0.578,0,0,0,0,0,0.052,0.37,0.578,0,23.1293785958681,20.8012918796121,8.9778492124145,1.10982,1.4298,1,0,0.00383481776874913,7.08165740677642,13.9862499563622,NA,39.9236612231402,3.46977204011352,7.99280982971404,NA,4.48557907007835,14.8964679034998,NA,12.5153886554717,4.91738019681213,NA,-0.138782863599806,0.198411070652492,60,0.437874981193902,60,0,32.7272727272727,27.2727272727273,10.9090909090909,0,0,0,60,0
"fluoxetina_grupo1_79","fluoxetina_grupo1_79","1a","3","4","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",4,"scanning",0.544,0.024,0.12,0.072,0.544,0.032,0.196,0.004,0.002,0,611.945261621998,23.2433500599425,8.75311616797086,26.32002,NA,0,0,0.0357264892983206,34.4843914539286,40.1022595147621,NA,40.2719138744884,13.3722113692313,24.3533501141892,NA,8.05967758402602,28.9953703381117,NA,26.549719066395,16.1975584579899,NA,-0.0211471684470376,0.61465558644989,20,0.793677706434539,60,9.75,22,22.75,0,0,13.5,20.75,25.75,0
"fluoxetina_grupo1_80","fluoxetina_grupo1_80","2a","3","1","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",3,"random path",0.396,0.03,0.048,0.396,0.388,0.076,0.056,0,0,0,1564.08119104648,26.3169401933881,8.91275756835585,59.49,NA,0,0,0.502330403338597,35.9490272531966,41.9942557640676,NA,36.7132619580136,12.0333461623727,20.2058793599576,NA,13.5026403099702,27.1131839624925,NA,11.4056869069154,9.08746851438837,NA,-0.00824083161828431,0.336634571817548,80,0.888783935056052,59.5563770794824,12.9759704251386,15.4158964879852,14.9722735674677,0,0,11.8669131238447,12.5323475046211,20.0739371534196,15.083179297597
"fluoxetina_grupo1_81","fluoxetina_grupo1_81","2a","3","2","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",4,"scanning",0.652,0.006,0.114,0.044,0.652,0.032,0.142,0,0,0,618.746006880507,20.5158745162104,7.82833985407822,30.21798,30.51,1,0,0.382433035703576,30.5946653792229,34.5980873776,NA,33.6362362380737,10.9091348346016,17.6798595364948,NA,12.20046197043,21.2817387799912,NA,76.5735356037885,25.9535366383851,NA,0.00405712843734546,0.453443374277739,0,0.802853367275963,60,5.8695652173913,16.5217391304348,17.1739130434783,0.434782608695652,0,10.2173913043478,10.8695652173913,23.9130434782609,15
"fluoxetina_grupo1_82","fluoxetina_grupo1_82","2a","3","3","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",6,"directed search",0.69,0,0.036,0.004,0.134,0.006,0.69,0.124,0.002,0,216.912094803681,20.2496660346122,8.06791578311893,10.77198,11.1,1,0,0.0824424197459194,26.0859182411383,40.8844601359887,NA,26.0933998356983,14.6194726327148,18.689437012117,NA,14.7337560421429,33.8586871974277,NA,43.8762161086443,29.8500420106907,NA,0.0189101984882896,0.447091859996019,36.3636363636364,0.697999932461453,60,3.06122448979592,12.2448979591837,11.0204081632653,1.22448979591837,0,17.1428571428571,14.6938775510204,17.7551020408163,10.4081632653061
"fluoxetina_grupo1_83","fluoxetina_grupo1_83","2a","3","4","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",6,"directed search",0.58,0.012,0.096,0.014,0.208,0.008,0.58,0.08,0,0,307.770167920815,19.4109308763406,8.04394257816815,15.888,NA,0,0,0.0507161456040086,21.2060763529944,29.2920967856781,NA,23.8413596842688,9.28624496776247,14.5642253601541,NA,10.3586480729862,22.9311584717708,NA,39.3697086522395,26.6753055090284,NA,0.0117679454835599,0.419486243409558,9.09090909090909,0.724233177549752,60,0.410958904109589,6.98630136986301,6.57534246575342,0,0,4.93150684931507,12.3287671232877,31.6438356164384,11.0958904109589
"fluoxetina_grupo1_84","fluoxetina_grupo1_84","3a","3","1","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",7,"corrected search",0.488,0.002,0.048,0.01,0.056,0.006,0.304,0.488,0.084,0,39.3720019897517,18.3886921916822,7.90916130863722,2.1402,NA,0,0,0.0114956287256554,8.41313883491767,19.6082653619992,NA,37.295398471354,2.56069476982784,6.79820105472365,NA,6.77711042841015,19.0771294089257,NA,47.2603090544394,20.584127963069,NA,0.0178750307998134,2.21757591080252,0,0.490902579389006,60,3,18,39,0,0,0,0,60,0
"fluoxetina_grupo1_85","fluoxetina_grupo1_85","3a","3","2","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",6,"directed search",0.462,0.004,0.012,0,0.036,0.012,0.462,0.46,0.014,0,139.312273631,27.4340408733616,9.83928117708861,5.09022,5.5002,1,0,0.135633357517039,30.9279140587149,50.385765546804,NA,43.5600738330285,11.1718686210834,24.1544593826553,NA,4.20499003938924,45.8225565215708,NA,39.5471844334104,47.4913868822548,NA,-0.0104350712491418,0.471241681858186,11.1111111111111,0.645859315102854,60,5.21739130434783,41.7391304347826,13.0434782608696,1.30434782608696,0,15.6521739130435,0,15.6521739130435,28.695652173913
"fluoxetina_grupo1_86","fluoxetina_grupo1_86","3a","3","3","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",7,"corrected search",0.57,0,0.006,0,0.034,0.008,0.274,0.57,0.108,0,81.9895075047783,27.6858785816148,10.0178957279362,2.9598,3.3798,1,0,0.0829668304873312,18.1254698777459,27.2949413768676,NA,23.220538881198,4.65657966847236,10.0488264047672,NA,13.4014592903443,22.2319106698246,NA,68.4040631876048,34.5842306261105,NA,-0.108498777878586,0.445775091535703,0,0.582598648038531,60,0,0,25.7142857142857,2.14285714285714,0,0,27.8571428571429,21.4285714285714,10.7142857142857
"fluoxetina_grupo1_87","fluoxetina_grupo1_87","3a","3","4","Arena_NE.txt","FALSE","masculino","CUMS_Fluox",6,"directed search",0.632,0,0.01,0.004,0.064,0.044,0.632,0.24,0.004,0,155.418822378322,26.0332883625676,9.41946571393058,5.97,6.252,1,0,0.271701965963755,33.9160380376546,46.5012225025014,NA,37.3289756992243,11.2316148058322,24.3848705568944,NA,6.52289851598687,38.7269091082158,NA,61.2175201122351,54.3093624341144,NA,0.0514303454466344,0.276708481335279,0,0.659040296318698,60,3.33333333333333,17.7777777777778,31.1111111111111,2.22222222222222,0,23.3333333333333,0,17.7777777777778,18.8888888888889
